date,city,temperature,rainfall,humidity
2010-02-08,Mumbai,32.324095386611816,120.90592063882575,72.31306340785737
2010-02-09,Mumbai,35.52804548064002,129.53395205282686,63.863266493357955
2010-02-10,Mumbai,36.76322877034063,136.29816374562813,69.49902556525434
2010-02-11,Mumbai,35.77908274480272,115.26019591857894,71.18628017428004
2010-02-12,Mumbai,35.35313962355298,131.0201168993013,70.86843038698593
2010-02-13,Mumbai,35.12832028105809,120.22649832170293,74.50282970464195
2010-02-14,Mumbai,32.917539289781615,119.25747681214122,69.87706687912194
2010-02-15,Mumbai,34.57687780602833,130.18629804331997,79.83828578225784
2010-02-16,Mumbai,35.23516284103955,128.23254993301157,74.47391609050923
2010-02-17,Mumbai,38.408414682077684,106.29858911907706,74.66183885358664
2010-02-18,Mumbai,37.116957456102476,137.17456612815562,73.29996817136652
2010-02-19,Mumbai,33.036977774060155,136.5500877958314,75.94206958886615
2010-02-20,Mumbai,37.34231620762897,116.82681779142284,79.51378786101692
2010-02-21,Mumbai,36.052793949875124,127.36691086649735,71.270265942861
2010-02-22,Mumbai,35.59561256695586,128.6686715655307,72.52833068975926
2010-02-23,Mumbai,38.296963459428504,126.64757030347937,74.5085916196102
2010-02-24,Mumbai,39.25738963506551,118.84312023176663,69.50142656278115
2010-02-25,Mumbai,39.17732577125654,117.92806291969191,72.3332417674408
2010-02-26,Mumbai,35.7532712172128,124.67957808105977,74.24230815959287
2010-02-27,Mumbai,36.92775930464236,136.945842361628,81.18431401625321
2010-02-28,Mumbai,38.320697778082405,130.93051429177015,78.30914847556019
2010-03-01,Mumbai,39.71872983700275,122.05677542741303,78.14322872235378
2010-03-02,Mumbai,36.91621507160539,133.74067774837135,81.60361690543179
2010-03-03,Mumbai,37.6075990981148,97.79132494802653,76.83097516088787
2010-03-04,Mumbai,35.86800515142158,138.00968230202193,79.63367444851173
2010-03-05,Mumbai,35.78740021643414,109.36230260600547,77.3235181645285
2010-03-06,Mumbai,39.901360341310834,123.36451667553598,79.31942914004301
2010-03-07,Mumbai,41.08261818516801,116.01371543781765,75.2264829679948
2010-03-08,Mumbai,38.31725963869267,114.47702488835095,66.08847397232452
2010-03-09,Mumbai,40.556778672950394,139.23740650528424,77.74802994340118
2010-03-10,Mumbai,39.35868888588723,123.14923849425699,85.66457435208363
2010-03-11,Mumbai,37.428132779019,131.4801556819949,83.30782158766647
2010-03-12,Mumbai,39.52135179043578,127.72647594946503,83.62410858179376
2010-03-13,Mumbai,41.952037007203366,133.1382998950455,85.09258135757393
2010-03-14,Mumbai,38.87891308473163,129.29991439945715,79.46441828071026
2010-03-15,Mumbai,42.15163557754707,115.85712255587146,80.11127506886609
2010-03-16,Mumbai,33.85180763054352,138.79656171064042,76.13433620027426
2010-03-17,Mumbai,40.801204385298995,124.03463229803252,77.73443447296185
2010-03-18,Mumbai,39.394733354991416,113.5360986689477,82.48013418588584
2010-03-19,Mumbai,38.68298985079247,124.9418620455135,85.50143128929248
2010-03-20,Mumbai,39.52200496812757,144.34304815151282,78.85973545170815
2010-03-21,Mumbai,35.417926873514304,137.94141152928322,77.37518308117512
2010-03-22,Mumbai,39.0053943918459,126.04769315848418,79.69211612932483
2010-03-23,Mumbai,40.207719566963355,126.1279062286353,82.7530225925253
2010-03-24,Mumbai,42.495113040356564,126.48162434044674,72.57937582107937
2010-03-25,Mumbai,38.54568165763203,150.5341461181464,68.36353942267245
2010-03-26,Mumbai,38.005191863153144,133.6458917291341,77.13167389042113
2010-03-27,Mumbai,38.655675874302716,134.17798635632607,73.8148177933728
2010-03-28,Mumbai,41.524053966485695,140.22258373356308,77.40579847392655
2010-03-29,Mumbai,40.38185643087501,132.34095422493206,79.22980682902393
2010-03-30,Mumbai,38.69297970486276,127.38707887898349,77.7187581796786
2010-03-31,Mumbai,40.80421988602562,128.02955656854695,87.25770771195154
2010-04-01,Mumbai,39.994062496057985,129.28370959794506,81.63353861773541
2010-04-02,Mumbai,41.756456567613164,129.6252773945437,81.50070497114889
2010-04-03,Mumbai,38.431356619118866,137.26268385699052,83.10196133396416
2010-04-04,Mumbai,39.1934728626548,130.485850325624,74.28342872279683
2010-04-05,Mumbai,39.07495530238961,137.26391559811753,85.15390215440918
2010-04-06,Mumbai,36.93955912127746,129.09260125153926,79.5543566024061
2010-04-07,Mumbai,40.463293665136135,130.63951123618182,83.25450930822002
2010-04-08,Mumbai,40.394679037033924,109.81569863270136,74.50585082014751
2010-04-09,Mumbai,39.88136755321948,138.89669866682846,72.05348744978876
2010-04-10,Mumbai,39.39760163557311,133.12521246595014,83.86300009477196
2010-04-11,Mumbai,37.02874001553748,139.55854559751143,81.60101062976419
2010-04-12,Mumbai,39.0079748742691,100.52524277746258,75.14827326781209
2010-04-13,Mumbai,39.15070788340136,150.27215779717199,75.24395842653632
2010-04-14,Mumbai,38.215550967880446,127.88442023741932,85.14738493472122
2010-04-15,Mumbai,39.47861054295859,140.245374066247,73.4953044682446
2010-04-16,Mumbai,40.58747954386972,118.63907421946661,87.5721204267611
2010-04-17,Mumbai,43.52707728806255,135.03185550755018,74.76630729804364
2010-04-18,Mumbai,40.07633379553664,118.22737887788232,82.36631596778784
2010-04-19,Mumbai,40.21191074774998,122.37274029195531,77.430527553864
2010-04-20,Mumbai,39.51472396858939,147.59116093903302,81.98316875565514
2010-04-21,Mumbai,35.79006900330612,126.37601029407917,76.13465285723744
2010-04-22,Mumbai,39.535785712055876,130.28076912066018,77.92366239554715
2010-04-23,Mumbai,39.667699730261845,136.6223952380269,78.81907449773819
2010-04-24,Mumbai,44.429391446901505,132.68554054551885,73.4748771649545
2010-04-25,Mumbai,39.071114331031694,129.03169783321758,82.0557942482885
2010-04-26,Mumbai,40.00914098560939,130.96774892748874,75.64602476952639
2010-04-27,Mumbai,39.28413448383636,151.1348299221233,76.9241164697936
2010-04-28,Mumbai,36.961036832110025,126.29899075171141,72.94503894165562
2010-04-29,Mumbai,41.52621885532497,128.65271014603448,64.9494781586133
2010-04-30,Mumbai,40.68398810510891,136.9069100792822,76.64510526646987
2010-05-01,Mumbai,40.69912708117931,137.2064488908595,89.49720348225101
2010-05-02,Mumbai,37.232646370909634,137.76456689710116,81.18586400048834
2010-05-03,Mumbai,41.78881031937047,132.01696731278665,76.99014149632457
2010-05-04,Mumbai,36.10878844794607,113.92742259328706,75.59052700101992
2010-05-05,Mumbai,40.01296898178691,141.41207970557008,76.83083905243298
2010-05-06,Mumbai,43.14445323885905,113.32717203153041,79.26267955035424
2010-05-07,Mumbai,36.70430786419779,127.52249619576783,70.42669695237409
2010-05-08,Mumbai,37.4722040040039,116.65163988943476,81.70120739976325
2010-05-09,Mumbai,38.721131368001444,123.24410244754856,79.50056385285853
2010-05-10,Mumbai,37.42954724255475,126.85711975539624,79.30392573011396
2010-05-11,Mumbai,35.24751355153814,126.46009339551395,77.69005952138946
2010-05-12,Mumbai,38.39601207751748,127.13586592606913,75.37585554428081
2010-05-13,Mumbai,36.04206084786787,138.71711751654672,78.41764273047427
2010-05-14,Mumbai,39.01940496975632,126.77200334059768,77.78351088567881
2010-05-15,Mumbai,36.13672707239727,119.44516026968813,72.82094752702463
2010-05-16,Mumbai,40.976637946794696,131.17117909316244,71.48552940903473
2010-05-17,Mumbai,36.2093295163993,133.06221319246174,74.62095367845349
2010-05-18,Mumbai,37.028689236458426,108.5223586552394,81.61072529521549
2010-05-19,Mumbai,39.194768529509496,126.39720298280908,67.41993281127083
2010-05-20,Mumbai,34.998910009267426,127.05364334951499,66.02365095550847
2010-05-21,Mumbai,37.806483441299115,116.67905568267264,73.9269313503643
2010-05-22,Mumbai,39.85483264093049,133.0187095302131,73.09553277401137
2010-05-23,Mumbai,33.91266167683588,117.36232856754977,73.44196461376873
2010-05-24,Mumbai,37.38211371669789,119.71430253361525,73.52545798880905
2010-05-25,Mumbai,37.41600622074607,116.31800365390899,70.91646999132442
2010-05-26,Mumbai,38.341498266479356,117.78934804458886,79.20502223885988
2010-05-27,Mumbai,34.18382125728708,106.25041716817772,63.470925465703914
2010-05-28,Mumbai,33.89497939793321,102.38716904636235,67.0493001243023
2010-05-29,Mumbai,37.45628751664031,132.30226378846925,70.38853497006778
2010-05-30,Mumbai,36.881269828085706,107.45228796167473,62.39865690746784
2010-05-31,Mumbai,36.66160961085028,105.56794823591252,69.4419757981567
2010-06-01,Mumbai,36.72531455345171,93.50335326733612,78.33218709755562
2010-06-02,Mumbai,34.54267762792992,108.19856373636567,69.82988658365362
2010-06-03,Mumbai,36.23610247106064,100.90388729614092,70.5766946820707
2010-06-04,Mumbai,36.22521188168195,130.09735240661746,62.817310044306275
2010-06-05,Mumbai,34.07648500745221,123.3137344239412,65.7285686468125
2010-06-06,Mumbai,39.101552421985055,105.8685067473094,66.6240248977714
2010-06-07,Mumbai,36.18122542997979,134.8050368179117,66.59854369253125
2010-06-08,Mumbai,32.71329577215937,121.62536316960994,74.28002450814817
2010-06-09,Mumbai,36.2701868693073,108.08292512103273,70.34261460770492
2010-06-10,Mumbai,32.86777396684303,85.8573547731573,61.67698482991019
2010-06-11,Mumbai,36.25029233419224,133.27779510602943,68.14477014557468
2010-06-12,Mumbai,36.85127598026011,95.98652979909996,69.07927838697454
2010-06-13,Mumbai,32.74970577265485,92.93922375850589,71.96288601132288
2010-06-14,Mumbai,36.173880451223546,119.12708889830112,73.83695981831167
2010-06-15,Mumbai,34.92786860586516,132.8044443193692,60.529142544844966
2010-06-16,Mumbai,35.60077524726905,121.7526929669454,61.21902229850845
2010-06-17,Mumbai,37.60380777011725,113.04975661495166,58.65255431504563
2010-06-18,Mumbai,33.17228047030038,112.85671352357123,63.43601410907734
2010-06-19,Mumbai,32.007736825682976,114.93978305099697,66.6022101810276
2010-06-20,Mumbai,31.58770003868472,113.48947259167495,68.87013037881704
2010-06-21,Mumbai,31.586045287324747,108.20491181146063,63.21557659629863
2010-06-22,Mumbai,32.91386671055696,105.92622142767426,61.65690264249612
2010-06-23,Mumbai,33.60029591883204,103.74804462860102,63.6747738996412
2010-06-24,Mumbai,33.32086337318585,96.32279943491068,58.39924904090151
2010-06-25,Mumbai,34.270956569289005,100.54301944498312,72.68087375090776
2010-06-26,Mumbai,32.491371281927805,85.90653435256212,53.85242986075369
2010-06-27,Mumbai,35.22093294664926,101.33819810905639,62.471432479147886
2010-06-28,Mumbai,31.63281910718202,91.92048724946461,71.32229664346406
2010-06-29,Mumbai,37.450560663224536,90.2547738179782,60.894443882890606
2010-06-30,Mumbai,33.109519097801346,102.57349471834877,59.566173629535186
2010-07-01,Mumbai,29.99175485605432,114.17823277010666,58.384912823721635
2010-07-02,Mumbai,29.412145034990896,108.92495615336249,58.9259016534142
2010-07-03,Mumbai,32.366760428215045,83.52044075695426,66.34787356884
2010-07-04,Mumbai,30.802852099302996,88.81305164416072,48.08024578326186
2010-07-05,Mumbai,32.525868214526255,107.60131355890837,66.46290295916577
2010-07-06,Mumbai,31.892610456812456,87.85353168761301,51.332484653080016
2010-07-07,Mumbai,30.648974676514264,94.91756600551378,56.77600335748394
2010-07-08,Mumbai,28.94982249264625,102.15075077659469,55.620597756072804
2010-07-09,Mumbai,27.462823776102464,86.45411012778624,60.36780279980198
2010-07-10,Mumbai,29.448978126667214,96.67977915386336,49.093394302183775
2010-07-11,Mumbai,31.904727459261778,81.77553466266247,59.05472307163939
2010-07-12,Mumbai,30.47052163100479,88.59332598872099,66.52621640192302
2010-07-13,Mumbai,27.40179354464026,97.29763264761809,49.25067218116442
2010-07-14,Mumbai,30.091152697304405,77.66443520148943,56.67811252925606
2010-07-15,Mumbai,30.367578057151555,97.49557727268564,52.083975706404715
2010-07-16,Mumbai,27.682063322788384,92.39295659630514,57.18899242134648
2010-07-17,Mumbai,29.610795284610983,97.61493476233126,54.82242903251861
2010-07-18,Mumbai,29.27411068489984,93.83222108467012,51.18795195079413
2010-07-19,Mumbai,26.726931211603855,104.74001972153374,56.50510503888557
2010-07-20,Mumbai,29.5845043113383,91.85903379840427,62.75959973021718
2010-07-21,Mumbai,29.84748423049117,85.82369012201157,52.4573113968729
2010-07-22,Mumbai,30.74997935964322,90.85460565020084,56.686543457326245
2010-07-23,Mumbai,30.550466796772135,94.58156836847087,46.29936059604883
2010-07-24,Mumbai,25.54758161204617,89.15736174713811,47.663658811830665
2010-07-25,Mumbai,26.28844715360509,88.59820861234482,54.49022585627255
2010-07-26,Mumbai,29.056510946261106,80.69940435746382,59.2334609663674
2010-07-27,Mumbai,28.917568502128876,80.6209806254039,53.27805994453722
2010-07-28,Mumbai,28.78490752910714,72.75838375148821,49.624334160374325
2010-07-29,Mumbai,35.32639604622485,103.81856662661562,50.87832315694759
2010-07-30,Mumbai,28.630185944647696,73.42658241587122,44.32477117667413
2010-07-31,Mumbai,29.628404209274294,78.48276680878021,53.297122489603034
2010-08-01,Mumbai,29.135585392528654,77.77867294093475,54.386829042701535
2010-08-02,Mumbai,28.402158592453066,93.46737203896883,47.418300515517544
2010-08-03,Mumbai,26.342161029099977,81.12860177222173,47.03518829796383
2010-08-04,Mumbai,28.365534055580024,96.1202075705178,50.42458237744723
2010-08-05,Mumbai,25.178456946823097,76.47741588525602,46.6246160715935
2010-08-06,Mumbai,26.12864010747674,85.57677358510828,48.1938915687844
2010-08-07,Mumbai,25.511420381417057,74.01297189862824,58.74290389998311
2010-08-08,Mumbai,26.527507646523418,103.4027693809862,46.73239023177156
2010-08-09,Mumbai,30.876471133713736,69.66547781080504,45.90260724062733
2010-08-10,Mumbai,22.39784146885816,84.23532266439524,44.18703467990752
2010-08-11,Mumbai,27.39197324838339,87.07612741222408,50.87986559276842
2010-08-12,Mumbai,22.68300468552985,84.48330025824242,45.990751989727784
2010-08-13,Mumbai,24.855497626285807,78.10520748481692,43.39185752412221
2010-08-14,Mumbai,27.870167099164572,78.27859071835526,52.99105197182474
2010-08-15,Mumbai,25.71574776932116,79.63967791318179,53.23239048482864
2010-08-16,Mumbai,23.32867434306961,77.36247168049978,42.88620996916292
2010-08-17,Mumbai,23.952623444720448,88.10848375767024,36.313761969677685
2010-08-18,Mumbai,26.643619957004475,100.21850339331888,50.44641736745486
2010-08-19,Mumbai,23.72704662807977,72.18842182446379,41.752410654228065
2010-08-20,Mumbai,25.526248903843864,63.72196537824898,48.899791445173676
2010-08-21,Mumbai,25.092257551902197,76.20052113277117,34.87170865562996
2010-08-22,Mumbai,23.607958891117956,102.55057213553198,48.96530586415573
2010-08-23,Mumbai,29.111389627863506,68.39375866794126,38.23114325202181
2010-08-24,Mumbai,26.006009406809873,92.50568214096222,47.73016331968032
2010-08-25,Mumbai,20.60491536347534,92.58260975113608,43.94176641276328
2010-08-26,Mumbai,24.9475281150797,69.96797603954258,38.89954187409846
2010-08-27,Mumbai,23.172885083224127,80.89920483013547,41.43773446088791
2010-08-28,Mumbai,26.125611875406086,91.20620184872628,46.71308269641078
2010-08-29,Mumbai,22.762467949603963,70.85125086953323,43.62449111851491
2010-08-30,Mumbai,24.047305419567934,72.33453130648158,45.835621507365886
2010-08-31,Mumbai,25.2185532774618,68.28892701901621,52.6193603615792
2010-09-01,Mumbai,25.874447201247026,63.701243131791685,34.74466556725831
2010-09-02,Mumbai,21.679285146153095,67.10685843013385,50.48581879537241
2010-09-03,Mumbai,23.350424302023175,61.11887765349265,42.76063323502621
2010-09-04,Mumbai,34.05701333886323,73.46565596054499,37.58929394368619
2010-09-05,Mumbai,22.599783511605732,65.19959361967307,35.28131582481137
2010-09-06,Mumbai,27.384862179620033,75.01972021508098,40.84230544423051
2010-09-07,Mumbai,24.614127161327982,56.913534756181924,46.256578038434434
2010-09-08,Mumbai,21.235324869398976,75.58008065635177,40.87643995425046
2010-09-09,Mumbai,25.548484583729763,80.41357168494986,48.941296030477154
2010-09-10,Mumbai,27.91549893107095,51.956203185422495,34.006494623833575
2010-09-11,Mumbai,25.697319087198093,75.4577313967631,41.08433239296132
2010-09-12,Mumbai,20.557644267970254,83.82584252436777,34.77080117769097
2010-09-13,Mumbai,22.594721887963047,59.29315991417458,42.74453948051593
2010-09-14,Mumbai,26.06664412850028,87.96418935875813,45.26008061074057
2010-09-15,Mumbai,22.089955583120954,75.28607363673599,38.62678006031176
2010-09-16,Mumbai,24.368261026051815,63.911747951694,27.62017505638305
2010-09-17,Mumbai,25.00808614056806,70.27876332455111,41.55237680140125
2010-09-18,Mumbai,21.586033550520153,76.30295260624618,42.66348174602018
2010-09-19,Mumbai,23.3048123714215,71.3716431647594,42.429199941898695
2010-09-20,Mumbai,16.928199800062036,75.89976336506422,46.52037991951113
2010-09-21,Mumbai,21.351743217693116,61.21481957029143,34.92576860247815
2010-09-22,Mumbai,22.88808779489028,72.03328053339057,43.62752872260544
2010-09-23,Mumbai,20.893292996135756,56.129433111146554,46.14025628252079
2010-09-24,Mumbai,26.652254115189127,69.09003390849055,31.24192509461913
2010-09-25,Mumbai,20.528664133071764,61.10776425233118,41.69615290758094
2010-09-26,Mumbai,22.513322009064332,62.744933521477236,37.54592280987824
2010-09-27,Mumbai,23.662309545918266,82.42341692614261,39.63404341718393
2010-09-28,Mumbai,26.293749422281895,80.94670973839169,41.76078810599101
2010-09-29,Mumbai,20.55281289076755,76.10499278845104,37.572931565685096
2010-09-30,Mumbai,25.76716091776254,59.07937259363207,36.623126431097184
2010-10-01,Mumbai,23.480558724677273,66.83619331096628,40.17094729271632
2010-10-02,Mumbai,21.519297678105193,82.1379219403951,34.56840026608817
2010-10-03,Mumbai,24.43170683612971,71.43966879920855,34.58587413078041
2010-10-04,Mumbai,23.933765179591305,93.24023276515001,43.428157991671235
2010-10-05,Mumbai,36.40834520906931,74.01342920069905,34.30953036204361
2010-10-06,Mumbai,23.74041420850825,72.04292128048493,43.41318258160247
2010-10-07,Mumbai,22.867193737336958,67.08229815115644,42.42859832639071
2010-10-08,Mumbai,23.904812596323172,71.56874276528485,31.526522167688366
2010-10-09,Mumbai,25.04493639816856,68.77732678357397,36.81352683657466
2010-10-10,Mumbai,26.93853920835084,77.46060349506631,46.22355816735713
2010-10-11,Mumbai,21.339630834825375,80.03280866538307,35.404696009259744
2010-10-12,Mumbai,28.133002046596438,62.70091128677222,38.05184928302087
2010-10-13,Mumbai,20.017340985898432,57.35222021925252,42.75333763614635
2010-10-14,Mumbai,23.675425258204626,52.41493261379441,44.43494344296457
2010-10-15,Mumbai,25.215995194454084,75.97799561358023,39.34102713274738
2010-10-16,Mumbai,24.664584358921513,59.99413580861562,37.697650273444694
2010-10-17,Mumbai,22.923303121635804,49.63720055430615,47.88925363104652
2010-10-18,Mumbai,23.821407233366386,75.19874124755246,49.56980178714978
2010-10-19,Mumbai,23.3234329677308,96.39829968547329,45.873159928005904
2010-10-20,Mumbai,23.205306611840154,71.57139926178678,41.514662964282266
2010-10-21,Mumbai,26.160643614623094,80.18922600625956,37.16155023295746
2010-10-22,Mumbai,25.255658683700844,72.80317672078789,37.17103339075867
2010-10-23,Mumbai,23.238763973686726,71.18485296071267,44.06173685474486
2010-10-24,Mumbai,26.50948687370016,81.56162619837863,43.67256535011072
2010-10-25,Mumbai,25.41331915989988,69.67341491255348,48.725433201025474
2010-10-26,Mumbai,26.51558610965156,75.46350875663994,45.11197420662798
2010-10-27,Mumbai,26.242948987324795,76.22805197239283,34.491981098156046
2010-10-28,Mumbai,23.42219651356037,66.55965506978305,47.42011115942362
2010-10-29,Mumbai,24.058962820172425,83.39839819706431,37.328346664560655
2010-10-30,Mumbai,26.775670158804093,71.97365127871862,40.56230953735338
2010-10-31,Mumbai,26.60617698357096,66.41885776318364,43.90187393666653
2010-11-01,Mumbai,25.450557229313674,79.60217968742995,52.803058283403765
2010-11-02,Mumbai,25.836483851342287,65.5208074362638,58.55325094947625
2010-11-03,Mumbai,28.269145735232062,75.06325940465693,46.22124718299135
2010-11-04,Mumbai,24.645150958670264,74.97369124258374,42.46060437908191
2010-11-05,Mumbai,27.039429229315928,86.21465905924335,46.24299717635446
2010-11-06,Mumbai,25.660224105058603,80.4008105585787,48.207495949221965
2010-11-07,Mumbai,25.75102671179879,75.70889776730824,42.3694401087205
2010-11-08,Mumbai,28.508097136406604,84.44929328929955,53.157143644426064
2010-11-09,Mumbai,28.0878741872683,90.49319995804984,45.54443677454149
2010-11-10,Mumbai,28.192871003161894,82.49565825700049,47.100418907778206
2010-11-11,Mumbai,29.307899529523034,77.35435194407694,48.16350509070105
2010-11-12,Mumbai,26.87228680629996,64.47247504560175,47.168491299141174
2010-11-13,Mumbai,28.329735712950068,67.2863526803267,49.48636204306834
2010-11-14,Mumbai,26.483026103853966,75.23843180757596,42.44085330134713
2010-11-15,Mumbai,27.891766482159134,72.55517930995393,42.97535878463435
2010-11-16,Mumbai,27.125130620748163,77.14653715859612,40.51006229410858
2010-11-17,Mumbai,27.72346425774876,79.95491623226104,48.45645080862778
2010-11-18,Mumbai,28.86587786254437,85.06361897857894,50.40581014090165
2010-11-19,Mumbai,26.187212451110266,79.44597367214071,49.056171965913855
2010-11-20,Mumbai,32.1584789410211,85.40612960721256,55.39987094603805
2010-11-21,Mumbai,26.113642228098826,81.58177512139586,47.26337388805121
2010-11-22,Mumbai,25.851155290015857,61.58393188323524,50.9027733091452
2010-11-23,Mumbai,30.751453045848876,72.35233995835867,42.3719582170009
2010-11-24,Mumbai,30.176058518318232,80.71732383396092,46.169967748412716
2010-11-25,Mumbai,30.000236899566296,70.4790443679749,51.86168331875286
2010-11-26,Mumbai,30.169673455617374,88.9982346112285,52.91147542789335
2010-11-27,Mumbai,29.05115332262997,98.73444892840837,47.48145899832668
2010-11-28,Mumbai,27.445439541645346,96.0474633708242,48.88190030994369
2010-11-29,Mumbai,29.55745304273195,82.1631030697314,41.942319119284946
2010-11-30,Mumbai,28.218967138454733,99.6471330529364,48.04143511892487
2010-12-01,Mumbai,31.692483965235727,86.6734080672218,54.57640481439938
2010-12-02,Mumbai,29.618546835837844,82.26712508534597,53.30134827821707
2010-12-03,Mumbai,28.433502897386465,79.95946523750506,53.23232318884902
2010-12-04,Mumbai,29.614934899289906,83.5284228829064,51.28428160109659
2010-12-05,Mumbai,31.25810698304693,83.13496403807477,51.37980394213225
2010-12-06,Mumbai,29.48061486826888,89.18835414538538,48.354522250386424
2010-12-07,Mumbai,29.140679316807397,89.56110013431943,55.46438231689319
2010-12-08,Mumbai,31.450740360547748,88.46055801422591,54.391596597074795
2010-12-09,Mumbai,31.632687713310716,93.2776454107433,55.06560338215053
2010-12-10,Mumbai,30.30935242749402,101.29617908257225,50.29630334313465
2010-12-11,Mumbai,30.56269439282222,99.36985436658983,42.48282740876151
2010-12-12,Mumbai,32.15140325779162,75.51293046473,59.06037032492117
2010-12-13,Mumbai,28.974619070442458,65.31315191129177,51.50738822683219
2010-12-14,Mumbai,29.24024812244079,100.68872612597444,49.9164725221722
2010-12-15,Mumbai,30.803529982154075,78.17246828982263,58.02823140888786
2010-12-16,Mumbai,31.999572745414426,90.09174712758752,52.932870898080594
2010-12-17,Mumbai,33.23508747113651,81.1386867592279,60.526226600114114
2010-12-18,Mumbai,35.75149730385744,75.32255023407481,58.64659948780015
2010-12-19,Mumbai,34.70427424771784,99.26149228598929,59.31575661863
2010-12-20,Mumbai,32.85785584164071,101.94475030772915,49.40568724713245
2010-12-21,Mumbai,33.32903614237984,89.09610166728847,62.63385704330245
2010-12-22,Mumbai,31.551853064081577,69.46031245862247,58.22007624288366
2010-12-23,Mumbai,33.710186006882566,90.41919235407721,55.40803886150368
2010-12-24,Mumbai,33.360602273166194,100.31179870704489,58.3127814387242
2010-12-25,Mumbai,34.77442014620182,82.11783338883565,49.05678988655969
2010-12-26,Mumbai,32.66589012552089,99.25465523566815,60.323968082654424
2010-12-27,Mumbai,35.55066876045914,97.78282870420043,53.47709392304323
2010-12-28,Mumbai,37.76928115377262,104.24432497931325,52.204255226317244
2010-12-29,Mumbai,34.67826358685883,100.16315533545917,51.69977183645563
2010-12-30,Mumbai,35.891289882639526,89.75290990650939,65.21917475183292
2010-12-31,Mumbai,36.660287983422236,111.96571501664494,56.85368303153607
2011-01-01,Mumbai,34.66969261778667,98.93110495440533,68.01290567269919
2011-01-02,Mumbai,36.11240107984829,100.75960295358306,58.00942491719343
2011-01-03,Mumbai,35.88138147379613,92.21591042596566,52.49560355650034
2011-01-04,Mumbai,36.24337646512086,97.63125029215449,55.7934263363031
2011-01-05,Mumbai,34.69362841966353,93.73091682185438,67.89835407478363
2011-01-06,Mumbai,36.48003732299223,101.36359032418882,61.28254305926536
2011-01-07,Mumbai,37.618077031484425,120.72332614840401,59.66272441553405
2011-01-08,Mumbai,39.71507493672273,90.39935173408438,63.54566657152924
2011-01-09,Mumbai,38.921629858813226,88.49365064116103,65.59509009412335
2011-01-10,Mumbai,41.49929635683789,119.85049760038041,69.01285696314186
2011-01-11,Mumbai,35.84757197265635,103.55356452377866,71.00703034632951
2011-01-12,Mumbai,39.31568627212755,99.46240760945942,62.30324676842696
